ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
SLV,1d,5,0.75,0.5,20/50,0.4668664446060564,-0.017131175934916754,-0.6408822853957419,-0.15840238665618744,58,4
SLV,1d,5,0.75,0.75,9/21,0.8953565016953392,-0.026145174403197413,-0.7702081469806498,-0.23233720092824994,117,4
SLV,1d,5,0.75,0.75,12/26,0.7957222423808061,-0.08181966182799683,-0.8705577838593069,-0.5734053135769708,99,0
SLV,1d,5,0.75,0.75,20/50,0.6295607353154592,-0.022634616326364987,-0.7366887890290363,-0.20426801733588318,58,4
SLV,1d,5,0.75,1.0,9/21,1.0805491992220957,-0.035921074949494036,-0.842653709356395,-0.30586951472394774,117,4
SLV,1d,5,0.75,1.0,12/26,0.9703649466628635,-0.09910188149788846,-0.918645349931318,-0.6470963979708304,99,0
SLV,1d,5,0.75,1.0,20/50,0.7582804856205333,-0.030833121859513812,-0.8159098538353078,-0.26843064606444167,58,4
SLV,1d,5,1.0,0.0,9/21,-0.10157038255083949,-0.0394470580727011,-0.5173417483367364,-0.33079394131984663,126,0
SLV,1d,5,1.0,0.0,12/26,-0.10551230893858453,-0.0400239768987134,-0.5030447577782253,-0.3347944922879055,98,0
SLV,1d,5,1.0,0.0,20/50,-0.08870837963262346,-0.036581273764703104,-0.5259803030406314,-0.31059891129145134,68,0
SLV,1d,5,1.0,0.5,9/21,0.6695807491182085,-0.05151897755654966,-0.7541401862096911,-0.41014911043725555,127,0
SLV,1d,5,1.0,0.5,12/26,0.5857817100580125,-0.05257872085170734,-0.7611883521048184,-0.4166935726744605,99,0
SLV,1d,5,1.0,0.5,20/50,0.48115465086857867,-0.044817937340233316,-0.7232028604933648,-0.3672142384086148,68,0
SLV,1d,5,1.0,0.75,9/21,0.9180830182183992,-0.06373316012867392,-0.843206634956361,-0.4817206705341357,127,0
SLV,1d,5,1.0,0.75,12/26,0.8064560405233621,-0.06498204282378195,-0.8448188436234708,-0.4885790840350327,99,0
SLV,1d,5,1.0,0.75,20/50,0.6626209958180774,-0.05496361467879096,-0.8094261646340313,-0.4311831793532612,68,0
SLV,1d,5,1.0,1.0,9/21,1.114099068615084,-0.07868280429837893,-0.8987145669441517,-0.5586349527748253,127,0
SLV,1d,5,1.0,1.0,12/26,0.9801042936605745,-0.08008682548288859,-0.8997893254760175,-0.5653019468287281,99,0
SLV,1d,5,1.0,1.0,20/50,0.805135692067152,-0.06775100476651708,-0.8735009946986092,-0.5034948416461402,68,0
SLV,1d,8,0.0,0.0,9/21,-0.19102247312277817,-0.05768831163563681,-0.5819402163923426,-0.4473403044782571,70,33
SLV,1d,8,0.0,0.0,12/26,0.09402099155250378,-0.001407201701386529,-0.3589678177004093,-0.013955690810601107,60,23
SLV,1d,8,0.0,0.0,20/50,-0.18239106246241604,-0.0542457519877233,-0.5366386730769492,-0.42685620363477805,48,12
SLV,1d,8,0.0,0.5,9/21,0.4668783449859779,-0.08056139649582583,-0.8378181126725436,-0.567534869795398,71,33
SLV,1d,8,0.0,0.5,12/26,0.5060565636083827,0.0077145543705390285,-0.6217424369444987,0.0797148887947805,61,23
SLV,1d,8,0.0,0.5,20/50,0.36039372999998953,-0.07313440348543898,-0.7891848855658974,-0.5313786702304666,48,12
SLV,1d,8,0.0,0.75,9/21,0.6577876046455168,-0.09858943567614831,-0.9012120993884599,-0.6450878820442618,71,33
SLV,1d,8,0.0,0.75,12/26,0.6682663227525713,0.006123970521489497,-0.7046251828573202,0.06282644330897447,61,23
SLV,1d,8,0.0,0.75,20/50,0.5196248954594159,-0.08872071957191596,-0.8695853940672066,-0.6043460327738217,48,12
SLV,1d,8,0.0,1.0,9/21,0.8068082347680049,-0.11962823484635143,-0.9394204240595442,-0.7196123046165992,71,33
SLV,1d,8,0.0,1.0,12/26,0.7978459984922014,0.0016935416693142358,-0.7646020155120781,0.017030919084179752,61,23
SLV,1d,8,0.0,1.0,20/50,0.6431369774834109,-0.1071755712292447,-0.9187573720829072,-0.677419946463991,48,12
SLV,1d,8,0.25,0.0,9/21,-0.13290961184012773,-0.047613457615361954,-0.5338276158723368,-0.3854561566244177,80,24
SLV,1d,8,0.25,0.0,12/26,0.09364264123305815,-0.001271004597413694,-0.4839202322530485,-0.012612680648287466,66,15
SLV,1d,8,0.25,0.0,20/50,-0.14669533202927018,-0.047529465907647284,-0.5374243452582315,-0.3849150467465773,50,11
SLV,1d,8,0.25,0.5,9/21,0.516283024290179,-0.06648126077975092,-0.7999648641447188,-0.49670432342176374,81,24
SLV,1d,8,0.25,0.5,12/26,0.5247799732871706,0.005020871024878026,-0.6779613146378121,0.05125397513936836,67,15
SLV,1d,8,0.25,0.5,20/50,0.3829865505671221,-0.06258740804529339,-0.7639823667965903,-0.47535594201708675,50,11
SLV,1d,8,0.25,0.75,9/21,0.7164529670286268,-0.08282208496994803,-0.8732604711177154,-0.5780307000054772,81,24
SLV,1d,8,0.25,0.75,12/26,0.695482051902056,0.0012845243788610627,-0.7576619205491896,0.01289394984679415,67,15
SLV,1d,8,0.25,0.75,20/50,0.5432407962413667,-0.07616641433554994,-0.8505035634739111,-0.5464552626244575,50,11
SLV,1d,8,0.25,1.0,9/21,0.8735839887747705,-0.10238529947203645,-0.9224490437169578,-0.659724782421711,81,24
SLV,1d,8,0.25,1.0,12/26,0.8318383182457324,-0.005760522251348377,-0.8179517118954817,-0.05602647048392828,67,15
SLV,1d,8,0.25,1.0,20/50,0.6680179652540836,-0.09254755783720403,-0.904451908057546,-0.6206190099424934,50,11
SLV,1d,8,0.5,0.0,9/21,0.10589435022777789,0.0014976173594705156,-0.37245638360153877,0.015047366683429209,92,19
SLV,1d,8,0.5,0.0,12/26,-0.1267733283504389,-0.0438160756309226,-0.5274460047301308,-0.3605590252492188,80,8
SLV,1d,8,0.5,0.0,20/50,-0.07287720108945246,-0.03410574643875286,-0.4852332400818148,-0.2927143622935453,52,8
