ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
GLD,1d,25,0.0,1.0,9/21,0.6391309123783733,0.030136398264957176,-0.7537131755998872,0.3449045960761845,37,44
GLD,1d,25,0.0,1.0,12/26,0.6358022629124181,0.0788854368531311,-0.6426954024372689,1.133531387851832,33,26
GLD,1d,25,0.25,0.5,9/21,0.4757226019639001,0.03556233699872724,-0.5473338538539332,0.41729858413203047,49,34
GLD,1d,25,0.25,0.5,12/26,0.43401578027759025,0.010343569267212471,-0.56613654906013,0.10815916706873252,45,18
GLD,1d,25,0.25,0.75,9/21,0.6154631440737021,0.036309219880188204,-0.6467305967797015,0.42753344397053494,49,34
GLD,1d,25,0.25,0.75,12/26,0.5718262323193386,0.005830748658919971,-0.6627443538698679,0.0597391605086548,45,18
GLD,1d,25,0.25,1.0,9/21,0.7287316377427305,0.03446063145134559,-0.7294902943312633,0.40232194240132957,49,34
GLD,1d,25,0.25,1.0,12/26,0.6825407578758232,-0.0012778758303986226,-0.7592649760986125,-0.012680475793285462,45,18
GLD,1d,25,0.5,0.5,9/21,0.5458309620004089,0.06297089064506944,-0.4692663084380654,0.8394479277012015,61,23
GLD,1d,25,0.5,0.5,12/26,0.5088959250164335,0.06036217294119384,-0.44751845945287083,0.7948874469812497,51,13
GLD,1d,25,0.5,0.75,9/21,0.6986823737407021,0.06821800158182456,-0.5542212052652473,0.9321030028396278,61,23
GLD,1d,25,0.5,0.75,12/26,0.6465823974458518,0.06546281156678124,-0.5626118964372389,0.8829403589244704,51,13
GLD,1d,25,0.5,1.0,9/21,0.8233663607660903,0.07080150744808611,-0.627982849179265,0.9792482757786753,61,23
GLD,1d,25,0.5,1.0,12/26,0.7592482592092504,0.06786212002776737,-0.6470950108809856,0.9256884890481507,51,13
GLD,1d,25,0.75,0.5,9/21,0.5819074305778028,0.00379112455059194,-0.48929291688904153,0.03848662489079424,86,12
GLD,1d,25,0.75,0.5,12/26,0.545713487474981,0.029751326831122915,-0.48432237315939886,0.33989564626014257,69,7
GLD,1d,25,0.75,0.75,9/21,0.7727654947030967,-0.00938620285367009,-0.6051870986819612,-0.08982482212714271,86,12
GLD,1d,25,0.75,0.75,12/26,0.7157440261167207,0.029159927415121745,-0.6136035712150241,0.3322354957453695,69,7
GLD,1d,25,0.75,1.0,9/21,0.9267477699880031,-0.022790218307142562,-0.6915444413040006,-0.20553144970003978,86,12
GLD,1d,25,0.75,1.0,12/26,0.8524621344722496,0.025806855776831616,-0.7062576157732401,0.289544748242649,69,7
